subcategory_id,name,price
11,旬野菜の彩りサラダ オレンジドレッシング,850
11,水菜とくみあげゆばのサラダ オリジナル和風ドレッシング,900
11,スモークサーモンとアボカドのシーザーサラダ,950
12,鶏そぼろ奴っこ,600
12,くみ上げ湯葉,650
12,鯛のからすみ和え,800
12,ほたるいかの沖漬け,650
12,さばへしこ,600
12,京漬物の盛り合わせ,650
12,チャンジャクリームチーズ,700
13,生麩とベーコンの九条葱バター醤油焼き,950
13,生麩の揚げ出し,700
13,エビのマヨネーズソース,900
13,京赤地鶏の塩焼き,1200
13,鴨肉黒七味焼き,1500
13,和牛レアステーキ,2400
14,ぶぶ漬け 鮭,600
14,ぶぶ漬け 梅,500
14,ぶぶ漬け 明太子,700
14,ぶぶ漬け ちりめん山椒,650
14,京風湯葉あんかけにゅうめん,800
14,あぶり鯖寿司(4カン),1200
14,赤出汁,400
15,ほうじ茶プリン,500
15,抹茶アイス,450
15,黒ごまアイス,450
